Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-12-10,24.757,24.997,24.749,24.923,55034944
2009-12-11,24.982,25.032,24.856,24.908,52426539
2009-12-14,24.956,25.167,24.948,25.123,41492989
2009-12-15,24.931,25.207,24.931,25.049,59255752
2009-12-16,25.099,25.373,25.065,25.116,66798313
2009-12-17,24.989,24.997,24.673,24.7,52308093
2009-12-18,24.9,25.407,24.864,25.331,112683209
2009-12-21,25.348,25.733,25.34,25.467,47825769
2009-12-22,25.531,25.806,25.483,25.717,43391485
2009-12-23,25.616,25.824,25.608,25.799,33958201
2009-12-24,25.717,25.867,25.664,25.867,13283797
2009-12-28,25.859,26.017,25.774,26.009,30419222
2009-12-29,26.074,26.283,26.056,26.191,35603661
2009-12-30,25.95,26.109,25.7,25.833,50343549
2009-12-31,25.849,25.859,25.433,25.433,38241517
2010-01-04,25.575,25.95,25.522,25.824,46020819
2010-01-05,25.757,25.95,25.566,25.833,59621611
2010-01-06,25.767,25.933,25.467,25.674,69717550
2010-01-07,25.541,25.616,25.19,25.407,60595374
2010-01-08,25.257,25.767,25.232,25.584,61358013
2010-01-11,25.633,25.664,25.131,25.257,82377917
2010-01-12,25.167,25.365,24.956,25.09,78985525
2010-01-13,25.247,25.467,25.041,25.324,61881772
2010-01-14,25.247,25.95,25.247,25.833,75745647
2010-01-15,26.032,26.065,25.625,25.749,95771549
2010-01-19,25.599,26.065,25.599,25.95,55819088
2010-01-20,25.682,25.815,25.291,25.513,65731458
2010-01-21,25.541,25.633,25.032,25.041,87539905
2010-01-22,25.032,25.198,24.067,24.165,122130665
2010-01-25,24.365,24.749,24.279,24.463,75949876
2010-01-26,24.315,24.908,24.27,24.613,79851848
2010-01-27,24.448,24.882,24.214,24.757,76624041
2010-01-28,24.891,24.923,24.105,24.331,139959211
2010-01-29,24.939,24.965,23.079,23.514,232319051
2010-02-01,23.696,23.765,23.295,23.705,102843018
2010-02-02,23.672,23.781,23.479,23.747,64879145
2010-02-03,23.547,24.022,23.461,23.889,73480964
2010-02-04,23.655,23.781,23.204,23.23,93245662
2010-02-05,23.338,23.596,23.004,23.381,96837830
2010-02-08,23.329,23.43,23.004,23.131,63294608
2010-02-09,23.338,23.647,23.154,23.373,70851942
2010-02-10,23.373,23.564,23.23,23.355,57466357
2010-02-11,23.289,23.696,23.113,23.461,79072556
2010-02-12,23.179,23.413,23.013,23.303,92954313
2010-02-16,23.47,23.672,23.381,23.655,61503051
2010-02-17,23.845,23.907,23.664,23.854,54837905
2010-02-18,23.854,24.222,23.79,24.173,51325061
2010-02-19,24.129,24.129,23.938,24.004,53274439
2010-02-22,24.067,24.147,23.907,23.971,43992448
2010-02-23,23.925,24.058,23.437,23.638,62635900
2010-02-24,23.805,24.022,23.677,23.889,51721477
2010-02-25,23.506,23.907,23.381,23.863,58358404
2010-02-26,23.898,24.073,23.79,23.925,48382644
2010-03-01,24.004,24.239,23.805,24.214,52461089
2010-03-02,24.247,24.448,23.564,23.747,111605192
2010-03-03,23.797,23.872,23.655,23.747,58021966
2010-03-04,23.732,23.907,23.588,23.889,51400501
2010-03-05,23.898,23.932,23.713,23.854,67115084
2010-03-08,23.79,24.138,23.781,23.889,47236270
2010-03-09,23.828,24.289,23.818,24.03,60244607
2010-03-10,24.081,24.289,24.03,24.173,53801180
2010-03-11,24.157,24.358,24.073,24.349,42363568
2010-03-12,24.463,24.513,24.23,24.423,37990233
2010-03-15,24.372,24.505,24.206,24.439,44957298
2010-03-16,24.549,24.605,24.365,24.505,44015296
2010-03-17,24.613,24.923,24.532,24.724,60386197
2010-03-18,24.724,24.796,24.613,24.708,52524309
2010-03-19,24.864,24.948,24.49,24.69,97476369
2010-03-22,24.613,24.78,24.523,24.7,45185886
2010-03-23,24.724,24.948,24.541,24.931,50357214
2010-03-24,24.765,24.908,24.7,24.74,40737531
2010-03-25,24.891,25.506,24.864,25.041,87696687
2010-03-26,25.123,25.198,24.69,24.749,66630026
2010-03-29,24.78,24.882,24.655,24.69,39944169
2010-03-30,24.655,24.916,24.613,24.841,41892146
2010-03-31,24.74,24.796,24.34,24.439,76412756
2010-04-01,24.49,24.645,23.88,24.331,89593851
2010-04-05,24.27,24.549,24.222,24.423,41139881
2010-04-06,24.279,24.682,24.182,24.463,56504901
2010-04-07,24.323,24.664,24.315,24.49,69891596
2010-04-08,24.448,25.015,24.448,24.965,76030156
2010-04-09,24.989,25.373,24.948,25.315,65611810
2010-04-12,25.247,25.441,25.198,25.3,44424866
2010-04-13,25.175,25.45,25.14,25.407,49555273
2010-04-14,25.656,25.867,25.584,25.717,82583866
2010-04-15,25.708,25.824,25.625,25.757,63207980
2010-04-16,25.656,25.849,25.531,25.591,106306740
2010-04-19,25.674,26.074,25.664,25.898,77205000
2010-04-20,26.041,26.234,25.976,26.166,62540038
2010-04-21,26.135,26.283,26.056,26.143,64924673
2010-04-22,25.876,26.308,25.783,26.191,100482315
2010-04-23,25.958,26.35,25.575,25.833,151883501
2010-04-26,25.867,26.092,25.757,25.958
2010-04-27,25.815,26.074,25.656,25.733,82363992
2010-04-28,25.767,25.867,25.55,25.79,77315996
2010-04-29,25.833,26.226,25.591,25.867,62943541
2010-04-30,25.907,25.933,25.467,25.474,75761315
2010-05-03,25.591,25.915,25.513,25.749,52714712
2010-05-04,25.45,25.491,24.823,25.14,98333300
2010-05-05,24.796,25.107,24.774,24.908,79919667
2010-05-06,24.664,24.931,23.289,24.182,154010755
2010-05-07,24.111,24.157,22.796,23.538,208197671
2010-05-10,24.173,24.596,23.954,24.147,103826669
2010-05-11,23.938,24.74,23.837,24.096,76431619
2010-05-12,24.214,24.682,24.129,24.565,56441584
2010-05-13,24.423,24.805,24.349,24.397,54263918
2010-05-14,24.34,24.372,23.898,24.138,75885219
2010-05-17,24.358,24.39,23.739,24.147,55192601
2010-05-18,24.081,24.198,23.696,23.863,63106782
2010-05-19,23.797,23.938,23.188,23.564,73981142
2010-05-20,23.046,23.23,22.561,22.623,105356509
2010-05-21,22.17,22.623,22.06,22.394,140928764
2010-05-24,22.37,22.41,21.91,21.919,88263269
2010-05-25,21.402,21.969,21.178,21.752,117659068
2010-05-26,21.895,22.194,20.494,20.867,211441137
2010-05-27,21.476,21.995,21.468,21.695,163346420
2010-05-28,21.544,21.795,21.41,21.527,80890349
2010-06-01,21.335,21.954,21.296,21.603,91231328
2010-06-02,21.737,22.096,21.468,22.079,78220506
2010-06-03,22.145,22.472,22.036,22.41,81254542
2010-06-04,21.786,22.17,21.378,21.519,107275501
2010-06-07,21.544,21.553,21.059,21.102,96271410
2010-06-08,21.051,21.076,20.568,20.952,104523515
2010-06-09,21.042,21.296,20.65,20.685,104474084
2010-06-10,20.969,20.985,20.675,20.859,93654055
2010-06-11,20.901,21.46,20.666,21.41,81493188
2010-06-14,21.603,21.662,21.252,21.278,61023345
2010-06-15,21.502,22.235,21.476,22.179,97830647
2010-06-16,22.111,22.179,21.886,21.962,58268481
2010-06-17,22.203,22.252,21.728,22.003,57517954
2010-06-18,21.995,22.136,21.836,22.06,62411373
2010-06-21,22.32,22.437,21.603,21.652,65452334
2010-06-22,21.836,22.07,21.494,21.502,67008924
2010-06-23,21.485,21.509,21.042,21.119,73586951
2010-06-24,21.243,21.46,20.802,20.859,102121650
2010-06-25,20.876,20.952,20.284,20.467,181009547
2010-06-28,20.442,20.534,20.125,20.284,88337757
2010-06-29,20.109,20.193,19.282,19.448,143384765
2010-06-30,19.401,19.762,19.148,19.199,97055342
2010-07-01,19.266,19.457,18.965,19.324,110512392
2010-07-02,19.448,19.591,19.234,19.416,74883913
2010-07-06,19.791,20.1,19.676,19.876,88172905
2010-07-07,19.876,20.291,19.701,20.275,98151559
2010-07-08,20.275,20.543,20.002,20.367,60831004
2010-07-09,20.367,20.367,20.15,20.251,64479425
2010-07-12,20.393,20.769,20.375,20.718,59755618
2010-07-13,20.977,21.111,20.778,20.969,73913425
2010-07-14,21.287,21.368,20.961,21.225,87172214
2010-07-15,21.269,21.351,20.842,21.287,68209645
2010-07-16,21.287,21.394,20.761,20.769,77956619
2010-07-19,20.817,21.111,20.786,21.051,44864203
2010-07-20,20.752,21.26,20.61,21.26,54515899
2010-07-21,21.359,21.402,20.842,20.961,87491428
2010-07-22,21.278,21.685,21.252,21.562,87178798
2010-07-23,21.553,21.711,21.067,21.536,130031525
2010-07-26,21.603,21.861,21.527,21.777,80561868
2010-07-27,21.777,21.895,21.662,21.828,72696627
2010-07-28,21.759,21.852,21.553,21.652,83849833
2010-07-29,21.812,22.036,21.359,21.72,83207838
2010-07-30,21.46,21.562,21.153,21.536,100088947
2010-08-02,21.676,22.011,21.485,21.969,65804392
2010-08-03,21.919,21.987,21.67,21.828,67948779
2010-08-04,21.828,21.895,21.225,21.468,94064608
2010-08-05,21.278,21.343,21.033,21.169,77770423
2010-08-06,21.01,21.327,20.876,21.319,67076976
2010-08-09,21.319,21.468,21.169,21.368,68398150
2010-08-10,21.137,21.145,20.761,20.919,104546814
2010-08-11,20.584,20.778,20.494,20.744,91846652
2010-08-12,20.594,20.594,20.326,20.435,84149786
2010-08-13,20.308,20.584,20.225,20.36,54226343
2010-08-16,20.308,20.534,20.275,20.442,49056398
2010-08-17,20.61,20.825,20.526,20.619,63306247
2010-08-18,20.594,20.817,20.367,20.709,55098926
2010-08-19,20.508,20.642,20.201,20.393,64753978
2010-08-20,20.284,20.36,20.193,20.216,59343130
2010-08-23,20.401,20.56,20.225,20.26,61954112
2010-08-24,20.109,20.317,20.025,20.057,79663663
2010-08-25,20.017,20.209,19.915,20.109,56754794
2010-08-26,20.1,20.185,19.851,19.876,58800484
2010-08-27,19.876,20.043,19.615,19.967,73001120
2010-08-30,19.81,19.876,19.693,19.724,54421246
2010-08-31,19.679,19.805,19.459,19.585,79182117
2010-09-01,19.749,19.984,19.641,19.943,78006344
2010-09-02,19.915,19.984,19.783,19.976,58465824
2010-09-03,20.193,20.401,20.193,20.266,76856142
2010-09-07,20.266,20.275,19.959,19.993,62181834
2010-09-08,20.066,20.193,19.81,19.967,78287916
2010-09-09,20.193,20.201,20.017,20.033,55095255
2010-09-10,20.017,20.05,19.851,19.9,69830562
2010-09-13,20.185,21.102,20.1,20.952,137324260
2010-09-14,20.911,21.153,20.769,20.885,104395686
2010-09-15,20.919,21.042,20.793,20.952,67196444
2010-09-16,20.926,21.169,20.901,21.137,53258075
2010-09-17,21.201,21.303,20.926,21.042,84235105
2010-09-20,21.067,21.296,20.952,21.216,59722253
2010-09-21,21.201,21.209,20.926,20.985,63123089
2010-09-22,20.786,20.833,20.326,20.534,112933345
2010-09-23,20.435,20.517,20.326,20.384,55315674
2010-09-24,20.568,20.693,20.508,20.666,62229372
2010-09-27,20.735,20.851,20.517,20.635,52352515
2010-09-28,20.735,20.778,20.317,20.594,67130228
2010-09-29,20.56,20.576,20.36,20.442,53065640
2010-09-30,20.517,20.718,20.326,20.435,73152777
2010-10-01,20.666,20.709,20.275,20.344,75046276
2010-10-04,20.002,20.017,19.841,19.95,117549959
2010-10-05,20.1,20.401,19.95,20.317,93425584
2010-10-06,20.308,20.476,20.133,20.384,60415109
2010-10-07,20.499,20.65,20.26,20.467,59966986
2010-10-08,20.534,20.568,20.335,20.499,49524819
2010-10-11,20.602,20.642,20.442,20.517,33019210
2010-10-12,20.551,20.802,20.384,20.718,59986740
2010-10-13,20.859,21.311,20.769,21.145,89424018
2010-10-14,21.111,21.145,20.859,21.051,62238999
2010-10-15,21.145,21.319,21.051,21.311,82597255
2010-10-18,21.343,21.652,21.234,21.544,57894330
2010-10-19,21.084,21.169,20.817,20.943,79203275
2010-10-20,21.067,21.192,20.943,21.119,67335863
2010-10-21,21.192,21.311,20.901,21.209,59899537
2010-10-22,21.296,21.311,21.084,21.178,30965432
2010-10-25,21.067,21.153,21.004,21.018,60970547
2010-10-26,20.961,21.67,20.911,21.609,83000467
2010-10-27,21.502,21.786,21.378,21.737,77538473
2010-10-28,21.861,22.011,21.626,21.928,96070523
2010-10-29,22.641,22.692,22.094,22.252,136812504
2010-11-01,22.428,22.711,22.278,22.488,74200821
2010-11-02,22.579,22.878,22.544,22.854,65189700
2010-11-03,22.912,22.937,22.496,22.553,132087599
2010-11-04,22.872,22.886,22.535,22.644,112166124
2010-11-05,22.67,22.687,22.136,22.402,132942564
2010-11-08,22.261,22.57,22.179,22.37,85864816
2010-11-09,22.346,22.623,22.287,22.488,70200470
2010-11-10,22.519,22.596,22.37,22.48,62542995
2010-11-11,22.252,22.296,21.928,22.261,74372894
2010-11-12,22.087,22.128,21.777,21.919,77826522
2010-11-15,21.978,22.111,21.836,21.861,61958722
2010-11-16,21.695,21.728,21.402,21.536,78153032
2010-11-17,21.617,21.617,21.319,21.335,69582514
2010-11-18,21.46,21.759,21.368,21.562,71354427
2010-11-19,21.502,21.553,21.359,21.436,62769701
2010-11-22,21.41,21.476,21.225,21.468,63635399
2010-11-23,21.327,21.359,20.935,20.961,83582007
2010-11-24,21.042,21.243,20.994,21.169,68100549
2010-11-26,21.026,21.201,21.004,21.067,25595382
2010-11-29,20.977,21.209,20.802,21.119,67776794
2010-11-30,20.904,21.248,20.862,21.08,90143426
2010-12-01,21.343,21.902,21.327,21.728,88729986
2010-12-02,21.877,22.511,21.861,22.437,109971559
2010-12-03,22.37,22.579,22.346,22.544,63035206
2010-12-06,22.472,22.511,22.329,22.394,43442296
2010-12-07,22.579,22.638,22.402,22.419,69271601
2010-12-08,22.377,22.729,22.363,22.72,49854269
2010-12-09,22.737,22.811,22.535,22.596,56459714
2010-12-10,22.711,22.863,22.623,22.811,45066467
2010-12-13,22.746,22.903,22.67,22.737,57436301
2010-12-14,22.746,23.154,22.746,23.046,76774792
2010-12-15,22.98,23.355,22.971,23.238,83353419
2010-12-16,23.179,23.355,23.079,23.355,69077684
2010-12-17,23.272,23.437,23.154,23.281,104557190
2010-12-20,23.281,23.355,23.095,23.204,63114581
2010-12-21,23.23,23.479,23.161,23.421,45663837
2010-12-22,23.365,23.696,23.346,23.522,50637722
2010-12-23,23.338,23.629,23.329,23.614,29845069
2010-12-27,23.454,23.53,23.262,23.421,25933813
2010-12-28,23.338,23.506,23.329,23.373,27611884
2010-12-29,23.312,23.464,23.264,23.34,23354334
2010-12-30,23.34,23.367,23.171,23.239,24899385
2010-12-31,23.196,23.297,23.051,23.289,29664075
2011-01-03,23.446,23.514,23.295,23.346,64045579
2011-01-04,23.295,23.506,23.238,23.437,65189799
2011-01-05,23.289,23.373,23.17,23.365,70251296
2011-01-06,23.421,24.073,23.246,24.048,105455252
2011-01-07,23.898,23.979,23.572,23.863,88375209
2011-01-10,23.596,23.696,23.397,23.547,68958663
2011-01-11,23.514,23.572,23.404,23.454,60282228
2011-01-12,23.479,23.854,23.421,23.818,63064939
2011-01-13,23.638,23.687,23.373,23.522,80271360
2011-01-14,23.397,23.677,23.289,23.614,75129610
2011-01-18,23.522,23.979,23.479,23.915,65295287
2011-01-19,23.747,23.932,23.588,23.756,59906379
2011-01-20,23.774,23.818,23.47,23.655,70247095
2011-01-21,23.687,23.722,23.381,23.381,69545634
2011-01-24,23.389,23.828,23.355,23.677,62086319
2011-01-25,23.496,23.739,23.461,23.739,50824173
2011-01-26,23.797,24.19,23.781,24.014,89410731
2011-01-27,24.004,24.583,23.774,24.088,175396359
2011-01-28,24.105,24.138,22.903,23.154,169227426
2011-01-31,23.16,23.281,22.88,23.137,77921364
2011-02-01,23.197,23.413,23.037,23.355,75163020
2011-02-02,23.329,23.454,23.262,23.31,54914408
2011-02-03,23.31,23.338,22.98,23.07,72289164
2011-02-04,23.139,23.23,22.954,23.17,48430748
2011-02-07,23.23,23.647,23.188,23.53,82635625
2011-02-08,23.446,23.647,23.404,23.596,41831412
2011-02-09,23.514,23.58,23.289,23.338,63350349
2011-02-10,23.31,23.31,22.771,22.947,91873496
2011-02-11,23.161,23.204,22.587,22.737,100573438
2011-02-14,22.695,22.755,22.488,22.72,68006460
2011-02-15,22.63,22.804,22.488,22.496,52861943
2011-02-16,22.553,22.587,22.194,22.544,84855940
2011-02-17,22.48,22.837,22.454,22.703,68507685
2011-02-18,22.679,22.703,22.519,22.579,82243830
2011-02-22,22.313,22.613,22.128,22.188,72884145
2011-02-23,22.155,22.41,22.052,22.188,72160929
2011-02-24,22.252,22.579,22.111,22.337,77285527
2011-02-25,22.428,22.488,22.111,22.155,63487473
2011-02-28,22.23,22.414,22.121,22.182,61559752
2011-03-01,22.203,22.346,21.82,21.828,71331238
2011-03-02,21.777,22.003,21.728,21.759,58276948
2011-03-03,21.902,22.027,21.843,21.861,81789768
2011-03-04,21.877,21.895,21.527,21.652,84372807
2011-03-07,21.804,21.919,21.319,21.46,77870664
2011-03-08,21.502,21.711,21.402,21.617,60562587
2011-03-09,21.527,21.676,21.41,21.603,47676232
2011-03-10,21.41,21.452,21.153,21.201,79752921
2011-03-11,21.216,21.57,21.161,21.429,59798675
2011-03-14,21.243,21.494,21.153,21.436,65285618
2011-03-15,20.911,21.252,20.859,21.185,91135278
2011-03-16,21.033,21.093,20.594,20.685,120690362
2011-03-17,20.904,21.046,20.651,20.677,74901331
2011-03-18,20.893,21.01,20.693,20.693,102429192
2011-03-21,21.018,21.343,20.985,21.137,56182517
2011-03-22,21.137,21.243,21.051,21.111,37032557
2011-03-23,21.042,21.368,21.01,21.311,52696510
2011-03-24,21.378,21.586,21.278,21.536,46409670
2011-03-25,21.626,21.652,21.351,21.378,68349090
2011-03-28,21.419,21.46,21.178,21.201,58687674
2011-03-29,21.145,21.296,21.111,21.269,48853031
2011-03-30,21.343,21.46,21.278,21.368,43657120
2011-03-31,21.39,21.426,21.145,21.185,75777301
2011-04-01,21.287,21.303,21.119,21.26,75582887
2011-04-04,21.234,21.41,21.201,21.319,42466419
2011-04-05,21.543,21.843,21.474,21.508,88268765
2011-04-06,21.685,21.954,21.578,21.82,78585952
2011-04-07,21.82,21.91,21.67,21.861,55203341
2011-04-08,21.861,21.928,21.662,21.752,47788673
2011-04-11,21.852,21.902,21.527,21.676,41034950
2011-04-12,21.543,21.569,21.316,21.391,44247855
2011-04-13,21.402,21.586,21.327,21.385,45684323
2011-04-14,21.216,21.225,20.935,21.209,66182894
2011-04-15,21.252,21.327,21.01,21.169,77912060
2011-04-18,21.093,21.093,20.628,20.926,69552940
2011-04-19,20.885,21.004,20.752,20.985,46564330
2011-04-20,21.359,21.695,21.287,21.494,73833980
2011-04-21,21.562,21.603,21.161,21.296,56181099
2011-04-25,21.343,21.378,21.145,21.368,40155364
2011-04-26,21.468,22.06,21.419,21.852,82915046
2011-04-27,21.937,22.018,21.804,22.011,63117546
2011-04-28,22.096,22.419,22.027,22.287,95634320
2011-04-29,22.157,22.225,21.161,21.627,382584904
2011-05-02,21.695,21.695,21.26,21.41,107585613
2011-05-03,21.332,21.569,21.266,21.534,86148882
2011-05-04,21.576,21.902,21.517,21.744,87784854
2011-05-05,21.728,21.759,21.426,21.517,66485177
2011-05-06,21.702,21.878,21.483,21.585,67096583
2011-05-09,21.602,21.661,21.417,21.552,46297479
2011-05-10,21.166,21.569,21.071,21.417,144736028
2011-05-11,21.383,21.408,21.037,21.157,93987826
2011-05-12,21.141,21.182,20.946,21.132,92699565
2011-05-13,21.114,21.132,20.82,20.888,80021486
2011-05-16,20.835,20.921,20.442,20.499,109419127
2011-05-17,20.493,20.745,20.383,20.594,84395653
2011-05-18,20.585,20.779,20.366,20.736,64199556
2011-05-19,20.869,20.896,20.577,20.754,49728439
2011-05-20,20.754,20.888,20.526,20.569,54088876
2011-05-23,20.315,20.366,20.182,20.299,62686756
2011-05-24,20.334,20.401,20.191,20.282,56735553
2011-05-25,20.307,20.417,20.291,20.315,41354511
2011-05-26,20.458,21.02,20.426,20.719,92825381
2011-05-27,20.727,20.913,20.701,20.795,59824131
2011-05-31,20.943,21.044,20.749,21.004,71644705
2011-06-01,20.972,21.08,20.467,20.517,87909805
2011-06-02,20.56,20.701,20.307,20.343,61223857
2011-06-03,20.2,20.274,20.022,20.081,72201783
2011-06-06,20.047,20.366,19.964,20.166,65214318
2011-06-07,20.232,20.299,20.072,20.207,48907674
2011-06-08,20.098,20.174,20.039,20.106,50239951
2011-06-09,20.131,20.191,20.006,20.123,51044927
2011-06-10,20.131,20.174,19.895,19.905,58682918
2011-06-13,19.964,20.315,19.905,20.191,56629418
2011-06-14,20.401,20.534,20.315,20.343,51034938
2011-06-15,20.148,20.166,19.879,19.939,58675431
2011-06-16,19.963,20.241,19.862,20.157,67972052
2011-06-17,20.343,20.409,20.139,20.374,99205118
2011-06-20,20.299,20.711,20.291,20.551,64032096
2011-06-21,20.611,20.878,20.493,20.795,59104151
2011-06-22,20.667,20.835,20.651,20.701,52724602
2011-06-23,20.493,20.701,20.325,20.686,70796121
2011-06-24,20.594,20.611,20.315,20.409,120324940
2011-06-27,20.359,21.383,20.35,21.166,109470343
2011-06-28,21.248,21.768,21.132,21.67,96377299
2011-06-29,21.576,21.593,21.3,21.517,78626778
2011-06-30,21.595,21.833,21.553,21.833,62523752
2011-07-01,21.795,21.979,21.702,21.852,62988828
2011-07-05,21.93,21.964,21.752,21.861,44961952
2011-07-06,21.838,22.143,21.806,22.109,57997838
2011-07-07,22.255,22.575,22.139,22.485,61741066
2011-07-08,22.317,22.66,22.263,22.61,69395247
2011-07-11,22.508,22.508,22.247,22.366,52349898
2011-07-12,22.338,22.499,22.118,22.288,56305006
2011-07-13,22.359,22.642,22.263,22.366,48645069
2011-07-14,22.359,22.684,22.139,22.23,55204450
2011-07-15,22.239,22.619,22.23,22.493,58435211
2011-07-18,22.381,22.593,22.054,22.333,52958749
2011-07-19,22.515,23.218,22.491,23.133,102816682
2011-07-20,22.871,22.97,22.66,22.726,59051098
2011-07-21,22.726,22.936,22.381,22.753,96731437
2011-07-22,22.557,23.139,22.406,23.123,90847849
2011-07-25,22.903,23.591,22.837,23.439,129100716
2011-07-26,23.362,23.63,23.335,23.58,88824080
2011-07-27,23.391,23.5,22.845,22.953,85053768
2011-07-28,22.903,23.572,22.853,23.285,99687876
2011-07-29,23.093,23.273,22.897,23.008,124178528
2011-08-01,23.131,23.247,22.468,22.903,73583584
2011-08-02,22.6,23.056,22.475,22.506,75983088
2011-08-03,22.501,22.676,22.239,22.61,76897716
2011-08-04,22.243,22.566,21.78,21.789,109686229
2011-08-05,21.789,21.924,21.188,21.57,133422737
2011-08-08,21.019,21.501,20.488,20.564,159540055
2011-08-09,20.681,21.517,20.183,21.483,150313477
2011-08-10,20.935,21.069,20.241,20.326,152136831
2011-08-11,20.598,21.315,20.496,21.155,107908549
2011-08-12,21.113,21.282,20.706,21.078,77130693
2011-08-15,21.172,21.483,21.121,21.426,67095186
2011-08-16,21.3,21.626,21.172,21.426,64132864
2011-08-17,21.357,21.722,21.069,21.34,59689361
2011-08-18,20.758,21.204,20.309,20.85,125024889
2011-08-19,20.637,20.808,20.208,20.326,91558191
2011-08-22,20.654,20.696,20.106,20.266,64624138
2011-08-23,20.309,20.918,20.309,20.892,70538074
2011-08-24,20.792,21.069,20.637,21.044,53577041
2011-08-25,21.196,21.265,20.706,20.768,57001789
2011-08-26,20.722,21.417,20.637,21.34,85115758
2011-08-29,21.517,21.855,21.442,21.838,45922684
2011-08-30,21.77,22.338,21.722,22.168,67795268
2011-08-31,22.233,22.574,22.191,22.482,70160328
2011-09-01,22.386,22.701,22.153,22.153,71584065
2011-09-02,21.792,21.978,21.688,21.808,51925135
2011-09-06,21.291,21.626,21.22,21.562,64979874
2011-09-07,21.722,21.974,21.609,21.974,49582902
2011-09-08,21.959,22.53,21.933,22.159,77839991
2011-09-09,21.967,22.126,21.553,21.754,76315451
2011-09-12,21.483,21.914,21.357,21.881,65107709
2011-09-13,21.933,22.126,21.815,22.008,57717458
2011-09-14,22.109,22.649,21.881,22.396,78908317
2011-09-15,22.618,22.845,22.235,22.809,80160348
2011-09-16,22.753,23.048,22.675,22.92,106097119
2011-09-19,22.666,23.081,22.482,22.997,61865738
2011-09-20,23.081,23.241,22.761,22.803,57836857
2011-09-21,22.818,22.871,21.95,21.967,86014793
2011-09-22,21.408,21.677,20.792,21.18,113825797
2011-09-23,21.06,21.255,20.865,21.18,76588756
2011-09-26,21.308,21.57,20.901,21.501,60376177
2011-09-27,21.712,21.905,21.508,21.696,65796516
2011-09-28,21.924,22.288,21.562,21.609,71851715
2011-09-29,21.941,22.118,21.204,21.508,74999521
2011-09-30,21.301,21.549,21.025,21.033,63957508
2011-10-03,20.884,21.417,20.722,20.732,76375888
2011-10-04,20.579,21.458,20.502,21.417,98729408
2011-10-05,21.483,22.105,21.263,21.884,111202313
2011-10-06,21.927,22.311,21.724,22.258,65151851
2011-10-07,22.261,22.404,22.143,22.187,62394512
2011-10-10,22.482,22.794,22.37,22.77,49450412
2011-10-11,22.692,22.878,22.583,22.818,45919691
2011-10-12,22.954,23.081,22.735,22.785,62084176
2011-10-13,22.609,22.989,22.499,22.972,51832047
2011-10-14,23.038,23.241,22.837,23.048,60244646
2011-10-17,22.903,23.173,22.692,22.803,46644670
2011-10-18,22.735,23.158,22.649,23.081,62063202
2011-10-19,23.142,23.218,22.828,22.929,50706912
2011-10-20,23.03,23.107,22.314,22.853,90099625
2011-10-21,22.975,22.984,22.65,22.957,90606387
2011-10-24,22.886,23.158,22.853,22.981,67300478
2011-10-25,22.88,23.017,22.583,22.659,63322832
2011-10-26,22.828,22.871,22.058,22.475,74546195
2011-10-27,22.92,23.158,22.523,23.03,88076163
2011-10-28,22.905,22.984,22.641,22.804,68274389
2011-10-31,22.654,22.816,22.501,22.508,55359087
2011-11-01,22.115,22.241,21.859,21.969,72391664
2011-11-02,22.067,22.143,21.722,21.983,63340782
2011-11-03,22.165,22.474,21.962,22.42,77898411
2011-11-04,22.302,22.311,21.978,22.183,43245210
2011-11-07,22.14,22.667,22.081,22.65,50318499
2011-11-08,22.811,22.992,22.547,22.957,56545144
2011-11-09,22.482,22.609,22.028,22.14,74367252
2011-11-10,22.354,22.394,22.072,22.207,38468672
2011-11-11,22.474,22.88,22.455,22.745,44832382
2011-11-14,22.708,22.82,22.522,22.618,40426872
2011-11-15,22.609,22.94,22.482,22.77,51513264
2011-11-16,22.547,22.574,22.174,22.199,62442355
2011-11-17,22.157,22.174,21.664,21.748,83247904
2011-11-18,21.646,21.714,21.416,21.544,55916685
2011-11-21,21.467,21.501,21.202,21.29,72625707
2011-11-22,21.227,21.253,20.991,21.11,57759365
2011-11-23,21,21.11,20.835,20.835,57651237
2011-11-25,20.753,21.009,20.692,20.692,30726567
2011-11-28,21.253,21.263,21.023,21.178,54884380
2011-11-29,21.136,21.323,21.074,21.153,48043122
2011-11-30,21.603,21.793,21.405,21.785,95477175
2011-12-01,21.792,21.825,21.458,21.527,56980281
2011-12-02,21.782,21.818,21.426,21.474,61408772
2011-12-05,21.918,21.969,21.714,21.884,66678300
2011-12-06,22.011,22.027,21.806,21.847,54192650
2011-12-07,21.867,21.937,21.578,21.8,73548663
2011-12-08,21.74,21.9,21.603,21.627,71043295
2011-12-09,21.748,22.028,21.714,21.884,63154688
2011-12-12,21.655,21.773,21.535,21.724,45593050
2011-12-13,21.953,22.225,21.841,21.937,63992011
2011-12-14,21.859,22.018,21.773,21.792,55988906
2011-12-15,21.849,22.037,21.748,21.763,54245006
2011-12-16,21.893,22.285,21.825,22.14,118930220
2011-12-19,22.157,22.241,21.679,21.74,61342706
2011-12-20,22.028,22.225,21.978,22.157,71321639
2011-12-21,22.149,22.302,21.664,21.937,75305551
2011-12-22,22.018,22.018,21.698,21.978,42019502
2011-12-23,22.072,22.174,21.909,22.165,27229029
2011-12-27,22.122,22.258,22.081,22.174,24982693
2011-12-28,22.241,22.266,21.937,21.987,34988443
